game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-infinite,102,Samuel Delfanti,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#153
halo-infinite,103,Chris Donovan,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Campaign Environment Art#154
halo-infinite,104,Mahreen Fatima,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Campaign Environment Art#155
halo-infinite,105,Eli Gershenfeld,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Campaign Environment Art#156
halo-infinite,106,Ryan Grubb,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#157
halo-infinite,107,Terry Hopfenspirger,,Art,ENVIRONMENT ARTISTS,,THE JUDGE GROUP,core,ART TEAM/Campaign Environment Art#158
halo-infinite,108,Yuchun Huang,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#159
halo-infinite,109,Carson Marlow,,Art,ENVIRONMENT ARTISTS,,TEKSYSTEMS INC,core,ART TEAM/Campaign Environment Art#160
halo-infinite,110,Aaron Panagos,,Art,ENVIRONMENT ARTISTS,,NEAL ANALYTICS LLC,core,ART TEAM/Campaign Environment Art#161
halo-infinite,111,Mike Rodriguez,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#162
halo-infinite,112,Turner Sinopoli,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#163
halo-infinite,113,Josh Wilkinson,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Campaign Environment Art#164
halo-infinite,114,John Wilson,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Campaign Environment Art#165
halo-infinite,115,Chiyo Lai,,Art,LEAD ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#168
halo-infinite,116,Rogelio Olguin,,Art,LEAD ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#169
halo-infinite,117,Josh Rife,,Art,LEAD ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#170
halo-infinite,118,John Flath,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#172
halo-infinite,119,Christopher Hands,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#173
halo-infinite,120,Ji hoon Kim,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#174
halo-infinite,121,Chris Lewis,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#175
halo-infinite,122,Neil McKnight,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#176
halo-infinite,123,Jay Miller,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#177
halo-infinite,124,James Munroe,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#178
halo-infinite,125,Steven Oberman,,Art,SENIOR ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#179
halo-infinite,126,Todd Alberda,,Art,ENVIRONMENT ARTISTS,,AQUENT GAMES,core,ART TEAM/Environment Content#181
halo-infinite,127,Erik Amezcua,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Environment Content#182
halo-infinite,128,Nathanial Castronovo,,Art,ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#183
halo-infinite,129,Matthew Cerasoli,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Environment Content#184
halo-infinite,130,Thomas Cherry,,Art,ENVIRONMENT ARTISTS,,COLLABERA,core,ART TEAM/Environment Content#185
halo-infinite,131,Cynthia Fenton-Quijano,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Environment Content#186
halo-infinite,132,TJ Halter,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Environment Content#187
halo-infinite,133,Patrick Hammond,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Environment Content#188
halo-infinite,134,Elizabeth Kirby,,Art,ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#189
halo-infinite,135,Kim Kirchstein,,Art,ENVIRONMENT ARTISTS,,RANDSTAD,core,ART TEAM/Environment Content#190
halo-infinite,136,Kurt Kupser,,Art,ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#191
halo-infinite,137,Ryan Leslie,,Art,ENVIRONMENT ARTISTS,,COLLABERA,core,ART TEAM/Environment Content#192
halo-infinite,138,Evan Liaw,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Environment Content#193
halo-infinite,139,Sharlene Lin,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Environment Content#194
halo-infinite,140,Will Miranda,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Environment Content#195
halo-infinite,141,Austin Montgomery,,Art,ENVIRONMENT ARTISTS,,AQUENT GAMES,core,ART TEAM/Environment Content#196
halo-infinite,142,Jordan Pack,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Environment Content#197
halo-infinite,143,Carlos Perfume-Garcia,,Art,ENVIRONMENT ARTISTS,,INSIGHT GLOBAL,core,ART TEAM/Environment Content#198
halo-infinite,144,Dan Phillips,,Art,ENVIRONMENT ARTISTS,,YOH SERVICES LLC,core,ART TEAM/Environment Content#199
halo-infinite,145,James Ritossa,,Art,ENVIRONMENT ARTISTS,,,core,ART TEAM/Environment Content#200
halo-infinite,146,Zachary Suchlicki,,Art,ENVIRONMENT ARTISTS,,COLLABERA,core,ART TEAM/Environment Content#201
