game_id,credit_order,name_raw,name_canonical,category,role_raw,character,studio,inclusion_class,source_ref
halo-cea,239,Robert Gatley,,Engineering,Assistant Engineer,,Skywalker Sound,core,L470
halo-cea,240,Andre Zweers,,Other,Protools Operator,,Skywalker Sound,core,L472
halo-cea,241,Mike Caviezel,,Audio,Audio Production Designer,,,publishing,L475
halo-cea,242,Pete Comley,,Audio,Sound Designer,,FILTER,publishing,L477
halo-cea,243,Jordan Stock,,Audio,Sound Designer,,Aquent LLC,publishing,L479
halo-cea,244,Jeff Dombkowski,,Audio,Sound Designer,,Collabera,publishing,L481
halo-cea,245,Daniel Raimo,,Audio,Sound Designer,,FILTER,publishing,L483
halo-cea,246,Jason Wolford,,Audio,Sound Designer,,FILTER,publishing,L485
halo-cea,247,David Liu,,Audio,Sound Designer,,Aquent LLC,publishing,L487
halo-cea,248,"Scott Martin Gershin, MPSE, IESD",,Other,Creative Director,,Soundelux Design Music Group,core,L490
halo-cea,249,Becky Allen,,Production,Executive Producer,,Soundelux Design Music Group,core,L492
halo-cea,250,"Peter Zinda, MPSE, IESD",,Audio,Supervising Sound Designer,,Soundelux Design Music Group,core,L494
halo-cea,251,Brad Beaumont,,Audio,Sound Designer,,Soundelux Design Music Group,core,L496
halo-cea,252,Gary Hecker,,Audio,Supervising Foley Designer,,Soundelux Design Music Group,core,L498
halo-cea,253,Michael Broomberg,,Audio,Foley Artist,,Soundelux Design Music Group,core,L500
halo-cea,254,Nerses Gezalyan,,Audio,Foley Recordist,,Soundelux Design Music Group,core,L502
halo-cea,255,Charlie Gondak,,Other,Senior Assets Coordinator,,Soundelux Design Music Group,core,L504
halo-cea,256,David Natale,,Other,Assets Coordinator,,Soundelux Design Music Group,core,L506
halo-cea,257,Scott Martin Gershin,,Leadership,Executive Creative Director,,Soundelux Design Music Group,core,L509
halo-cea,258,Janet Rankin,,Other,Facility Manager,,Soundelux Design Music Group,core,L511
halo-cea,259,"William ""Chip"" Beaman",,Other,"Manager, VO and Talent Services",,Soundelux Design Music Group,core,L513
halo-cea,260,Julia Bianco,,Voice,Voice Over Supervisor,,Soundelux Design Music Group,core,L515
halo-cea,261,Justin Langley,,Voice,Voice Over Recording Engineer,,Soundelux Design Music Group,core,L517
