game_id,name,roles
halo-campaign-evolved,Ellen Yang,Special Thanks
halo-campaign-evolved,Elliot Brodski,Staff DTG Engineer
halo-campaign-evolved,Elliot Coward,"Sr. Manager, Content Lifecycle"
halo-campaign-evolved,Elmer Lexmond,Special Thanks
halo-campaign-evolved,Elodie Delune,Lightcomp Artist
halo-campaign-evolved,Emil Rodriguez,"Senior Director, Communications"
halo-campaign-evolved,Emily Hampshire,XGS Special Thanks
halo-campaign-evolved,Emily Lovering,Special Thanks
halo-campaign-evolved,Emily Morgan,Studio Manager
halo-campaign-evolved,Emily R. Steele,Producers
halo-campaign-evolved,Enikő Fülöp,Stunt Performers
halo-campaign-evolved,Eric Arroyo,Artists
halo-campaign-evolved,Eric Ferdinand,Producers
halo-campaign-evolved,Eric Jarvi,Senior Security Software Engineer
halo-campaign-evolved,Eric Johnson,Sr. Go-to-Market Specialist
halo-campaign-evolved,Eric Leyva,Test Associates
halo-campaign-evolved,Eric Trautmann,Additional Writing
halo-campaign-evolved,Eric Troost,Special Thanks
halo-campaign-evolved,Erica Edwards,Additional Localized Voices
halo-campaign-evolved,Erica Mehallo,"Director, VO Services"
halo-campaign-evolved,Erich Clauss,Test Associates
halo-campaign-evolved,Erick Ernesto Ferez Matamoros,Mexican Spanish Reviewers
halo-campaign-evolved,Erik Bastianen,Special Thanks
halo-campaign-evolved,Erik Davis,Testers
halo-campaign-evolved,Erik Torres,Software Engineers
halo-campaign-evolved,Erin Holmes,Sound Designers
halo-campaign-evolved,Eryn Mault,Test Associates
halo-campaign-evolved,Estaban Lora,Director-Tech/XDEV PGM
halo-campaign-evolved,Eszter Zsoldos,Project Managers
halo-campaign-evolved,Ethan Henseleit,Software Test Engineers
halo-campaign-evolved,Ethan Olson,Business Operations Associates
halo-campaign-evolved,Eucharia Bobmanuel,"Program Manager, Royalties"
halo-campaign-evolved,Eugene Kasyan,Art Director
halo-campaign-evolved,Evelin Szőke,Coordinators
halo-campaign-evolved,Evelyn Huber,Project Manager
halo-campaign-evolved,Evelyn Trippo,Brazilian Portuguese Language Coordinators
halo-campaign-evolved,Ezio Vivolo,Additional Localized Voices
halo-campaign-evolved,Fabian Cruz,Operations Manager
halo-campaign-evolved,Fan Xinyi,Environment Artists
halo-campaign-evolved,Fang Jie,Environment Artists
halo-campaign-evolved,Fanni Vékony,Coordinators
halo-campaign-evolved,Farrukh Rahman,Senior Applied Scientist
halo-campaign-evolved,Fedir Yurchenko,Lead Lighting Artists
halo-campaign-evolved,Fei Haoran,Environment Artists
halo-campaign-evolved,Fei Hu,Special Thanks
halo-campaign-evolved,Feng Shuai,Environment Artists
halo-campaign-evolved,Feng Ya,Environment Artists
halo-campaign-evolved,Ferenc Jakab,System Administrators
halo-campaign-evolved,Ferenc Petrovics,Anim Supervisors
halo-campaign-evolved,Fernando Aguilar,Site Reliability Engineers
halo-campaign-evolved,Fernando Castillo,Director of Game Development
halo-campaign-evolved,Fernando Castro,Additional Localized Voices
halo-campaign-evolved,Filip Prebeg,Special Thanks
halo-campaign-evolved,Fionn Hand,Production Director
halo-campaign-evolved,Fletcher Kinnear,Special Thanks
halo-campaign-evolved,Forest Ingram,Special Thanks
halo-campaign-evolved,Francesco Panfili,Global Solutions Architect
halo-campaign-evolved,Francisca Fernández,Additional Localized Voices
halo-campaign-evolved,Francisco Bustamante,Mexican Spanish Translators
halo-campaign-evolved,Francisco Nascimento,Sound Designers
halo-campaign-evolved,Frank Pape,Special Thanks
halo-campaign-evolved,Fred Barkley,Senior Gameplay Animators
halo-campaign-evolved,Fred Merritt,Special Thanks
halo-campaign-evolved,Fruzsina Viczai,Coordinators
halo-campaign-evolved,Fu Guanwen,Producers
halo-campaign-evolved,Fuchao Liang,Environment Artists
halo-campaign-evolved,Fue Saephan,IT Support Analysts
halo-campaign-evolved,Future Mawindi,Executive Business Administrator
halo-campaign-evolved,Gabe Reis,Technical Designer
halo-campaign-evolved,Gabriel Duncan,Test Associates
halo-campaign-evolved,Gabriel Fernandes,Brazilian Portuguese Language Coordinators
halo-campaign-evolved,Gabriel Oliveira,Brazilian Portuguese Reviewers
halo-campaign-evolved,Gabriella Bánfalvi,Office Manager
halo-campaign-evolved,Gao Hongwei,Concept Artists
halo-campaign-evolved,Gao Jiali,Environment Artists
halo-campaign-evolved,Gao Qiantao,Environment Artists
halo-campaign-evolved,Gao Si Hang,Additional Localized Voices
halo-campaign-evolved,Gao Xin,Environment Artists
halo-campaign-evolved,Gareth Lough,Lead Software Engineer
halo-campaign-evolved,Gene Miguel Sanmillan,Test Associates
halo-campaign-evolved,Geoff Lester,Technical Art Directors
halo-campaign-evolved,Geoffrey Rich,Special Thanks
halo-campaign-evolved,Georgi Simov,Special Thanks
halo-campaign-evolved,Gerald Teng,Traditional Chinese Translators
halo-campaign-evolved,Gerardo Cedillo Vargas,Sound Engineers
halo-campaign-evolved,Gerardo Reyero,Additional Localized Voices
halo-campaign-evolved,Gergely Hegedűs,Animators
halo-campaign-evolved,Gergely Rádai,UE FX Artists
halo-campaign-evolved,Gergó Kis István,Animation TD
halo-campaign-evolved,Gergő Csősz,UE FX Artists
halo-campaign-evolved,Gia Hy Duong,Art Producer
halo-campaign-evolved,Gian Menossi,Brazilian Portuguese Reviewers
halo-campaign-evolved,Gianni Quillico,Additional Localized Voices
halo-campaign-evolved,Gijs de Jong,Special Thanks
halo-campaign-evolved,Gilbert Munoz,Competitive Insights Team Members I
halo-campaign-evolved,Gilles Langourieux,Chief Executive Officer
halo-campaign-evolved,Ginette Zavala,Additional Localized Voices
halo-campaign-evolved,Giorgio Pasculli,Sound Engineers
halo-campaign-evolved,Giorgio Perno,Additional Localized Voices
halo-campaign-evolved,Glenn Israel,Special Thanks
halo-campaign-evolved,Go Endo,Japanese Reviewer
halo-campaign-evolved,Gong Zhengang,Material Artists
halo-campaign-evolved,Gonzalo Suárez,Support Lead
halo-campaign-evolved,Grace Yen,Principal Technical Program Manager
halo-campaign-evolved,Graeme Fotheringham,Producer
halo-campaign-evolved,Grant Johnson,CEO
halo-campaign-evolved,Greg Grunberg,Marine Trooper 2
halo-campaign-evolved,Greg Haas,Competitive Insights Senior Team Member
halo-campaign-evolved,Greg Hermann,GM Game Director
halo-campaign-evolved,Greg Snook,Special Thanks
halo-campaign-evolved,Gregory Murphy,Technical Design Director
halo-campaign-evolved,Griffin Watson,Technical Testers
halo-campaign-evolved,Grishin Palem,Lead Producer
halo-campaign-evolved,Gryphon Blazier,User Research Lab Tech
halo-campaign-evolved,Grzegorz Kohorewicz,Test Director
halo-campaign-evolved,Gu Yiren,Environment Artists
halo-campaign-evolved,Gu Zhengkai,Associate Art Directors
halo-campaign-evolved,Guan Yuchen,Environment Artists
halo-campaign-evolved,Gudushauri Giga,Animators
halo-campaign-evolved,Gui Zhuchen,Concept Artists
halo-campaign-evolved,Guillaume Capitan,Delivery Site Manager
halo-campaign-evolved,Guillaume Lucas,Special Thanks
halo-campaign-evolved,Guillermo Garduño Garcia,Senior UI Engineer
halo-campaign-evolved,Gunnar Bergmann,Additional Localized Voices
halo-campaign-evolved,Gunner Tutokey,Software Test Engineers
halo-campaign-evolved,Guo Bohai,Character Artists
halo-campaign-evolved,Guo Ruo Lin,Additional Localized Voices
halo-campaign-evolved,Guo Xin,Environment Artists
halo-campaign-evolved,Guy Whitmore,Special Thanks
halo-campaign-evolved,György Fábos,Animators
halo-campaign-evolved,György Jánossy,UE FX Artists
halo-campaign-evolved,György Lászlóné Takács,Environment Artist
halo-campaign-evolved,György Tóth,Director of DIGIC Services
halo-campaign-evolved,Gábor Babucsik,System Administrators
halo-campaign-evolved,Gábor Káli,Head of IT
halo-campaign-evolved,Gábor Szemán,Stunt Performers
halo-campaign-evolved,Gábor Vaszkun,Previz Artists
halo-campaign-evolved,Ha Thai Bao,Level Artists
halo-campaign-evolved,Haftom Tafere,Special Thanks
halo-campaign-evolved,Hajnalka Horváth,Legal Advisors
halo-campaign-evolved,Hal Milton,Special Thanks
halo-campaign-evolved,Hamilton Chu,Lead Producer
halo-campaign-evolved,Han Chenjia,Environment Artists
halo-campaign-evolved,Han Wanni,Technical Artists
halo-campaign-evolved,Hanna Dvoinikova,Lead Lighting Artists
halo-campaign-evolved,Hanna Harmon,Software Engineer Intern
halo-campaign-evolved,Hanna Vártok,Legal Advisors
halo-campaign-evolved,Hao Han,Concept Artists
halo-campaign-evolved,Hao Lan,Environment Artists
halo-campaign-evolved,Haosen Wei,Environment Artists
halo-campaign-evolved,Hardy LeBel,Multiplayer Lead Designer
halo-campaign-evolved,Hariz Bin Mohamed Mustafa,Game Designer Leader
halo-campaign-evolved,Harold Hirsch,Special Thanks
halo-campaign-evolved,Harold Ryan,Test Manager
halo-campaign-evolved,Harrison Magby,Technical Implementers | UI Artists
halo-campaign-evolved,Harry Gray,Technical Artist
halo-campaign-evolved,Harry Patel,Operations
halo-campaign-evolved,Hayley Legros,Sentinels
halo-campaign-evolved,He Jialin,Environment Artists
halo-campaign-evolved,He Jianlin,Environment Artists
halo-campaign-evolved,He Jungi,Environment Artists
halo-campaign-evolved,He Lang,Environment Artists
halo-campaign-evolved,He Lili,Animators
halo-campaign-evolved,He Maolin,Environment Artists
halo-campaign-evolved,He Qichen,Character Artists
halo-campaign-evolved,He Rui,Character Artists
halo-campaign-evolved,He Yinian,Team Leaders
halo-campaign-evolved,He Zhaoxing,Concept Artists
halo-campaign-evolved,Hector Jimenez,Additional Localized Voices
halo-campaign-evolved,Helen Chiang,CVP & COO of Studios
halo-campaign-evolved,Hermogenes Alonso,Additional Localized Voices
halo-campaign-evolved,Hlib Sitnichenko,Animators
halo-campaign-evolved,Ho Huu Tien,IT Support
halo-campaign-evolved,Ho Li Hsiang,Additional Localized Voices
halo-campaign-evolved,Hoang Kieu Trang,Level Artists
halo-campaign-evolved,Holly Cha,Participant Care Specialist
halo-campaign-evolved,Honey Vela Wiltse,Release Manager
halo-campaign-evolved,Hortense Gambino,Test Manager
halo-campaign-evolved,Hou Yushan,Producers
halo-campaign-evolved,Hsieh I Fan,Artistic Director
halo-campaign-evolved,Hsin-Yu Chien,Additional Localized Voices
halo-campaign-evolved,Hsuan-Wu Kuo,Additional Localized Voices
halo-campaign-evolved,Hu Hongfei,Planning
halo-campaign-evolved,Hu Huayu,Concept Artists
halo-campaign-evolved,Hu Long,Lead Artist
halo-campaign-evolved,Hu Rui,Concept Artists
halo-campaign-evolved,Hu Tao,Executive Producer
halo-campaign-evolved,Hu Xiaowen,Producers
halo-campaign-evolved,Hu Yongliang,Environment Artists
halo-campaign-evolved,Hu Yuanyuan,Environment Artists
halo-campaign-evolved,Hua-Dong Zhang,Environment Artists
halo-campaign-evolved,Huang Jiaqi,Art QC
halo-campaign-evolved,Huang Tianchen,Producers
halo-campaign-evolved,Huang Yanuo,Material Artists
halo-campaign-evolved,Huang Yuming,Animators
halo-campaign-evolved,Huawei Zhu,Team Leaders
halo-campaign-evolved,Huayu Zhou,Concept Artists
halo-campaign-evolved,Huynh Do Hieu Hanh,Technical Producers
halo-campaign-evolved,Huynh Duy Khanh,Level Artists
halo-campaign-evolved,Huynh Le Tan,Level Artists
halo-campaign-evolved,Huynh Tan Phat,Technical Artists
halo-campaign-evolved,Hye-su Song,Korean Translators
halo-campaign-evolved,HyeSung Kim,Additional Localized Voices
halo-campaign-evolved,Hyun-ki Hong,Korean Translators
halo-campaign-evolved,Ian Galvin,Special Thanks
halo-campaign-evolved,Ian Neumann Sanchez,Special Thanks
halo-campaign-evolved,Ian Ralph Slutz,Senior Level Designers
halo-campaign-evolved,Ian Siparsky,Special Thanks
halo-campaign-evolved,Ilka Gilge,Special Thanks
halo-campaign-evolved,Imre Tőke,Lead FX Artist
halo-campaign-evolved,InWook Yi,Artistic Director
halo-campaign-evolved,Iryna Vishnetskaia,VP of Production
halo-campaign-evolved,Irán de la Rosa,Support Agents
halo-campaign-evolved,Isaac Hunt,Principal Solutions Manager
halo-campaign-evolved,Isabel Martínez Martín-Lanuza,Voice Directors
halo-campaign-evolved,Isabella Schiavoni,Audio Asset Managers
halo-campaign-evolved,Israel Hernandez,Dialogue Editors
halo-campaign-evolved,István Draco Markolt,Stunt Performers
halo-campaign-evolved,István Kacsirek,UE Developers
halo-campaign-evolved,István Kovács,Animators | UE FX Artists
halo-campaign-evolved,István Zorkóczy,Head of Creative
halo-campaign-evolved,Ivan Colon,Test Associates
halo-campaign-evolved,Ivan Leon,Graphics Technical Artist
halo-campaign-evolved,Ivo Beltchev,Special Thanks
halo-campaign-evolved,Ivy Wu,Senior Software Engineers
halo-campaign-evolved,JP Vaughan,Special Thanks
halo-campaign-evolved,Jack A. E. Wilson,Quality Engineer
halo-campaign-evolved,Jack Fletcher,Graphic Designer
halo-campaign-evolved,Jack Hodgkinson,Senior UX/UI Designers
halo-campaign-evolved,Jack Staley,Character Artist
halo-campaign-evolved,Jack Tierney,Technical Account Manager
halo-campaign-evolved,Jacob DiGennaro,Chief Revenue Officer
halo-campaign-evolved,Jacob Norwood,Social Media Manager
halo-campaign-evolved,Jacob Portugal,Technical Testers
halo-campaign-evolved,Jacob Vo,Special Thanks
halo-campaign-evolved,Jacqueline Kalisch,Special Thanks
halo-campaign-evolved,Jade Pietri,Dialogue Recordist
halo-campaign-evolved,Jade de Souza,Quality Assurance Coordinators
halo-campaign-evolved,Jag Singh,UI Engineer II
halo-campaign-evolved,Jaime Griesemer,Designers
halo-campaign-evolved,Jaime Juan Soteras Rubio,Animators
halo-campaign-evolved,Jakub Romanowski,Associate Accessibility Test Associates
halo-campaign-evolved,James Brough,Studio Art Director
halo-campaign-evolved,James Chaytor,CEO
halo-campaign-evolved,James Denholm,Sound Designer
halo-campaign-evolved,James Guard,Lightcomp Artist
halo-campaign-evolved,James Kirk,Dialogue Editors
halo-campaign-evolved,James Lyle,Technical Testers
halo-campaign-evolved,James McGraw,Agility Partners
halo-campaign-evolved,James Monosmith,Senior Consumer Products Manager
halo-campaign-evolved,James Nixon,Technical Sound Designers
halo-campaign-evolved,James Pekola,Director of First Party Release Management
halo-campaign-evolved,James Rogers,Principal Tech Art Directors
halo-campaign-evolved,James Sanderson,Quality Lead
halo-campaign-evolved,James Trout,XGS Special Thanks
halo-campaign-evolved,James Tyler,Special Thanks
halo-campaign-evolved,James Yavorsky,Art Outsource Manager
halo-campaign-evolved,Jamie Okita,"GM, Biz Planning & Mktg Ops"
halo-campaign-evolved,Jamie Ro,Lead Concept Artists
halo-campaign-evolved,Jan Reinartz,Additional Localized Voices
halo-campaign-evolved,Jan Vincent,Senior Audio Director
halo-campaign-evolved,Janet Rankin,"Director, Business Administration"
halo-campaign-evolved,Janko Bojovič,Special Thanks
halo-campaign-evolved,Jared Barnhill,Quality Engineers
halo-campaign-evolved,Jareth Turner,Technical Operations Lead
halo-campaign-evolved,Jason Charles Preston,Senior Vice President of Advanced Analysis
halo-campaign-evolved,Jason Fleming,Senior Engineers
halo-campaign-evolved,Jason Johnston,Special Thanks
halo-campaign-evolved,Jason Jones,Project Lead
halo-campaign-evolved,Jason Kim,Recording Engineer
halo-campaign-evolved,Jason Lackie,Audio Mastering Engineer
halo-campaign-evolved,Jason Lee,Korean Reviewers
halo-campaign-evolved,Jason Major,Draft Dodgers
halo-campaign-evolved,Jason Shifter,Senior Gameplay Designers
halo-campaign-evolved,Javan Reid,Test Associates
halo-campaign-evolved,Javier Lorca,Additional Localized Voices
halo-campaign-evolved,Javier Olguin,Additional Localized Voices
halo-campaign-evolved,Javier Rodriguez,Principal Technical Artist
halo-campaign-evolved,Jay Snow,Senior Business Managers
halo-campaign-evolved,Jay Springer,Technical Testers
halo-campaign-evolved,Jay Weinland,Sound Designer
halo-campaign-evolved,Jeff Crowl,Special Thanks
halo-campaign-evolved,Jeff Dubrule,Senior Software Engineers
halo-campaign-evolved,Jeff Easterling,Additional Content written by
halo-campaign-evolved,Jeff McCrory,Senior Licensing Manager
halo-campaign-evolved,Jeff Pineda Jr.,Special Thanks
halo-campaign-evolved,Jeff Rubenstein,"Director, Communications"
halo-campaign-evolved,Jeff Steitzer,The Multiplayer Announcer
halo-campaign-evolved,Jeff Wilson,Testers
halo-campaign-evolved,Jeffery Liao,Technical Testers
halo-campaign-evolved,Jeffrey D. Carnahan,GM Head of Engineering
halo-campaign-evolved,Jeffrey Davis,Software Test Engineers
halo-campaign-evolved,Jeffrey Hines,IAM & Security Triage Analyst Tier 1
halo-campaign-evolved,Jeffrey Kafer,Testers
halo-campaign-evolved,Jelena Kuzmic,Cinematic TD
halo-campaign-evolved,Jen Owens,Data Scientist
halo-campaign-evolved,Jen Taylor,Cortana | Lifeboat Pilot | Dr. Halsey
halo-campaign-evolved,Jen Yen Kuang,Additional Localized Voices
halo-campaign-evolved,Jenn Lakin,Sentinels
halo-campaign-evolved,Jennifer Hallingstad,Sentinels
halo-campaign-evolved,Jennifer Hochstedler,Sentinels
halo-campaign-evolved,Jennifer Luke,GC&S Chief of Staff
halo-campaign-evolved,Jenny Kang,Quality Analysts
halo-campaign-evolved,Jens Wendland,Additional Localized Voices
halo-campaign-evolved,Jeremy Fischer,Principal Quality Manager
halo-campaign-evolved,Jeremy Hill,Senior Level Designers
halo-campaign-evolved,Jerome Hirsch,Special Thanks
halo-campaign-evolved,Jerrod Dutcher,Test Associates
