game_id,source_ref,heading
halo-cea,L411,Credits / Audio / Pyramind Studios
halo-cea,L412,Credits / Audio / Pyramind Studios
halo-cea,L413,Credits / Audio / Pyramind Studios
halo-cea,L414,Credits / Audio / Pyramind Studios
halo-cea,L415,Credits / Audio / Pyramind Studios
halo-cea,L416,Credits / Audio / Pyramind Studios
halo-cea,L417,Credits / Audio / Pyramind Studios
halo-cea,L418,Credits / Audio / Pyramind Studios
halo-cea,L419,Credits / Audio / Pyramind Studios
halo-cea,L42,Credits / Saber Interactive / Game Integration
halo-cea,L420,Credits / Audio / Pyramind Studios
halo-cea,L421,Credits / Audio / Pyramind Studios
halo-cea,L422,Credits / Audio / Pyramind Studios
halo-cea,L423,Credits / Audio / Pyramind Studios
halo-cea,L424,Credits / Audio / Pyramind Studios
halo-cea,L426,Credits / Audio / Chanticleer
halo-cea,L427,Credits / Audio / Chanticleer
halo-cea,L428,Credits / Audio / Chanticleer
halo-cea,L429,Credits / Audio / Chanticleer
halo-cea,L43,Credits / Saber Interactive / Game Integration
halo-cea,L430,Credits / Audio / Chanticleer
halo-cea,L431,Credits / Audio / Chanticleer
halo-cea,L432,Credits / Audio / Chanticleer
halo-cea,L433,Credits / Audio / Chanticleer
halo-cea,L434,Credits / Audio / Chanticleer
halo-cea,L435,Credits / Audio / Chanticleer
halo-cea,L436,Credits / Audio / Chanticleer
halo-cea,L437,Credits / Audio / Chanticleer
halo-cea,L438,Credits / Audio / Chanticleer
halo-cea,L439,Credits / Audio / Chanticleer
halo-cea,L44,Credits / Saber Interactive / Game Integration
halo-cea,L440,Credits / Audio / Chanticleer
halo-cea,L441,Credits / Audio / Chanticleer
halo-cea,L442,Credits / Audio / Chanticleer
halo-cea,L443,Credits / Audio / Chanticleer
halo-cea,L444,Credits / Audio / Chanticleer
halo-cea,L445,Credits / Audio / Chanticleer
halo-cea,L446,Credits / Audio / Chanticleer
halo-cea,L447,Credits / Audio / Chanticleer
halo-cea,L448,Credits / Audio / Chanticleer
halo-cea,L449,Credits / Audio / Chanticleer
halo-cea,L45,Credits / Saber Interactive / Game Integration
halo-cea,L450,Credits / Audio / Chanticleer
halo-cea,L451,Credits / Audio / Chanticleer
halo-cea,L452,Credits / Audio / Chanticleer
halo-cea,L453,Credits / Audio / Chanticleer
halo-cea,L454,Credits / Audio / Chanticleer
halo-cea,L455,Credits / Audio / Chanticleer
halo-cea,L456,Credits / Audio / Chanticleer
halo-cea,L457,Credits / Audio / Chanticleer
halo-cea,L459,Credits / Audio / The Skywalker Symphony Orchestra
halo-cea,L46,Credits / Saber Interactive / Game Integration
halo-cea,L460,Credits / Audio / The Skywalker Symphony Orchestra
halo-cea,L461,Credits / Audio / The Skywalker Symphony Orchestra
halo-cea,L462,Credits / Audio / The Skywalker Symphony Orchestra
halo-cea,L464,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L465,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L466,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L467,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L468,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L469,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L47,Credits / Saber Interactive / Game Integration
halo-cea,L470,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L471,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L472,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L473,"Credits / Audio / Skywalker Sound, a Lucasfilm Ltd. Company"
halo-cea,L475,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L476,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L477,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L478,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L479,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L48,Credits / Saber Interactive / Game Integration
halo-cea,L480,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L481,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L482,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L483,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L484,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L485,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L486,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L487,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L488,Credits / Audio / Microsoft Studios SoundLab
halo-cea,L49,Credits / Saber Interactive / Game Integration
halo-cea,L490,Credits / Audio / Soundelux Design Music Group
halo-cea,L491,Credits / Audio / Soundelux Design Music Group
halo-cea,L492,Credits / Audio / Soundelux Design Music Group
halo-cea,L493,Credits / Audio / Soundelux Design Music Group
halo-cea,L494,Credits / Audio / Soundelux Design Music Group
halo-cea,L495,Credits / Audio / Soundelux Design Music Group
halo-cea,L496,Credits / Audio / Soundelux Design Music Group
halo-cea,L497,Credits / Audio / Soundelux Design Music Group
halo-cea,L498,Credits / Audio / Soundelux Design Music Group
halo-cea,L499,Credits / Audio / Soundelux Design Music Group
halo-cea,L50,Credits / Saber Interactive / Game Integration
halo-cea,L500,Credits / Audio / Soundelux Design Music Group
halo-cea,L501,Credits / Audio / Soundelux Design Music Group
halo-cea,L502,Credits / Audio / Soundelux Design Music Group
halo-cea,L503,Credits / Audio / Soundelux Design Music Group
halo-cea,L504,Credits / Audio / Soundelux Design Music Group
halo-cea,L505,Credits / Audio / Soundelux Design Music Group
halo-cea,L506,Credits / Audio / Soundelux Design Music Group
halo-cea,L507,Credits / Audio / Soundelux Design Music Group
halo-cea,L509,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L510,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L511,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L512,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L513,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L514,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L515,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L516,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L517,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L518,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L519,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L52,Credits / Saber Interactive / Engine
halo-cea,L520,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L521,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L522,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L523,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L524,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L525,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L526,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L527,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L528,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L529,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L53,Credits / Saber Interactive / Engine
halo-cea,L530,Credits / Audio / Soundelux Design Music Group: Terminals VO Recording and Editorial
halo-cea,L532,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L533,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L534,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L535,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L536,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L537,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L538,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L539,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L54,Credits / Saber Interactive / Engine
halo-cea,L540,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L541,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L542,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L543,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L544,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L545,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L546,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L547,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L548,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L549,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L55,Credits / Saber Interactive / Engine
halo-cea,L550,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L551,Credits / Audio / Soundelux Design Music Group: Cinematics Audio
halo-cea,L554,Credits / Terminal Videos / Voice Talent
halo-cea,L555,Credits / Terminal Videos / Voice Talent
halo-cea,L556,Credits / Terminal Videos / Voice Talent
halo-cea,L557,Credits / Terminal Videos / Voice Talent
halo-cea,L558,Credits / Terminal Videos / Voice Talent
halo-cea,L559,Credits / Terminal Videos / Voice Talent
halo-cea,L56,Credits / Saber Interactive / Engine
halo-cea,L561,Credits / Terminal Videos / Production
halo-cea,L562,Credits / Terminal Videos / Production
halo-cea,L563,Credits / Terminal Videos / Production
halo-cea,L564,Credits / Terminal Videos / Production
halo-cea,L566,Credits / Terminal Videos / Art
halo-cea,L567,Credits / Terminal Videos / Art
halo-cea,L568,Credits / Terminal Videos / Art
halo-cea,L569,Credits / Terminal Videos / Art
halo-cea,L57,Credits / Saber Interactive / Engine
halo-cea,L570,Credits / Terminal Videos / Art
halo-cea,L571,Credits / Terminal Videos / Art
halo-cea,L572,Credits / Terminal Videos / Art
halo-cea,L573,Credits / Terminal Videos / Art
halo-cea,L574,Credits / Terminal Videos / Art
halo-cea,L575,Credits / Terminal Videos / Art
halo-cea,L576,Credits / Terminal Videos / Art
halo-cea,L577,Credits / Terminal Videos / Art
halo-cea,L579,Credits / Terminal Videos / Animation
halo-cea,L58,Credits / Saber Interactive / Engine
halo-cea,L580,Credits / Terminal Videos / Animation
halo-cea,L581,Credits / Terminal Videos / Animation
halo-cea,L582,Credits / Terminal Videos / Animation
halo-cea,L583,Credits / Terminal Videos / Animation
halo-cea,L584,Credits / Terminal Videos / Animation
halo-cea,L585,Credits / Terminal Videos / Animation
halo-cea,L586,Credits / Terminal Videos / Animation
halo-cea,L587,Credits / Terminal Videos / Animation
halo-cea,L588,Credits / Terminal Videos / Animation
halo-cea,L589,Credits / Terminal Videos / Animation
halo-cea,L59,Credits / Saber Interactive / Engine
halo-cea,L590,Credits / Terminal Videos / Animation
halo-cea,L591,Credits / Terminal Videos / Animation
halo-cea,L592,Credits / Terminal Videos / Animation
halo-cea,L594,Credits / Terminal Videos / Editing
halo-cea,L595,Credits / Terminal Videos / Editing
halo-cea,L596,Credits / Terminal Videos / Editing
halo-cea,L597,Credits / Terminal Videos / Editing
halo-cea,L598,Credits / Terminal Videos / Editing
halo-cea,L599,Credits / Terminal Videos / Editing
halo-cea,L601,Credits / Terminal Videos / Music
halo-cea,L602,Credits / Terminal Videos / Music
halo-cea,L604,Credits / Terminal Videos / Intro Video
halo-cea,L605,Credits / Terminal Videos / Intro Video
halo-cea,L606,Credits / Terminal Videos / Intro Video
halo-cea,L607,Credits / Terminal Videos / Intro Video
halo-cea,L608,Credits / Terminal Videos / Intro Video
halo-cea,L609,Credits / Terminal Videos / Intro Video
halo-cea,L61,Credits / Saber Interactive / Rendering
halo-cea,L610,Credits / Terminal Videos / Intro Video
halo-cea,L611,Credits / Terminal Videos / Intro Video
halo-cea,L613,Credits / Terminal Videos / Additional Information
halo-cea,L614,Credits / Terminal Videos / Additional Information
halo-cea,L615,Credits / Terminal Videos / Additional Information
halo-cea,L616,Credits / Terminal Videos / Additional Information
halo-cea,L617,Credits / Terminal Videos / Additional Information
halo-cea,L618,Credits / Terminal Videos / Additional Information
halo-cea,L619,Credits / Terminal Videos / Additional Information
halo-cea,L62,Credits / Saber Interactive / Rendering
halo-cea,L620,Credits / Terminal Videos / Additional Information
halo-cea,L623,Credits / 343 Industries / Executive Management
halo-cea,L624,Credits / 343 Industries / Executive Management
halo-cea,L625,Credits / 343 Industries / Executive Management
halo-cea,L626,Credits / 343 Industries / Executive Management
halo-cea,L628,Credits / 343 Industries / Production
halo-cea,L629,Credits / 343 Industries / Production
halo-cea,L63,Credits / Saber Interactive / Rendering
halo-cea,L630,Credits / 343 Industries / Production
halo-cea,L631,Credits / 343 Industries / Production
halo-cea,L632,Credits / 343 Industries / Production
halo-cea,L633,Credits / 343 Industries / Production
halo-cea,L634,Credits / 343 Industries / Production
halo-cea,L635,Credits / 343 Industries / Production
halo-cea,L636,Credits / 343 Industries / Production
halo-cea,L637,Credits / 343 Industries / Production
halo-cea,L639,Credits / 343 Industries / Design
halo-cea,L64,Credits / Saber Interactive / Rendering
halo-cea,L640,Credits / 343 Industries / Design
halo-cea,L642,Credits / 343 Industries / Engineering
halo-cea,L643,Credits / 343 Industries / Engineering
halo-cea,L644,Credits / 343 Industries / Engineering
halo-cea,L645,Credits / 343 Industries / Engineering
halo-cea,L646,Credits / 343 Industries / Engineering
halo-cea,L647,Credits / 343 Industries / Engineering
halo-cea,L649,Credits / 343 Industries / Halo Franchise
halo-cea,L65,Credits / Saber Interactive / Rendering
halo-cea,L650,Credits / 343 Industries / Halo Franchise
halo-cea,L651,Credits / 343 Industries / Halo Franchise
halo-cea,L652,Credits / 343 Industries / Halo Franchise
halo-cea,L653,Credits / 343 Industries / Halo Franchise
halo-cea,L654,Credits / 343 Industries / Halo Franchise
halo-cea,L656,Credits / 343 Industries / Community Team
halo-cea,L657,Credits / 343 Industries / Community Team
halo-cea,L658,Credits / 343 Industries / Community Team
halo-cea,L659,Credits / 343 Industries / Community Team
halo-cea,L66,Credits / Saber Interactive / Rendering
halo-cea,L660,Credits / 343 Industries / Community Team
halo-cea,L661,Credits / 343 Industries / Community Team
halo-cea,L662,Credits / 343 Industries / Community Team
halo-cea,L663,Credits / 343 Industries / Community Team
halo-cea,L664,Credits / 343 Industries / Community Team
halo-cea,L665,Credits / 343 Industries / Community Team
halo-cea,L666,Credits / 343 Industries / Community Team
halo-cea,L667,Credits / 343 Industries / Community Team
halo-cea,L668,Credits / 343 Industries / Community Team
halo-cea,L669,Credits / 343 Industries / Community Team
halo-cea,L67,Credits / Saber Interactive / Rendering
halo-cea,L670,Credits / 343 Industries / Community Team
halo-cea,L671,Credits / 343 Industries / Community Team
halo-cea,L673,Credits / 343 Industries / Special Thanks
halo-cea,L674,Credits / 343 Industries / Special Thanks
halo-cea,L675,Credits / 343 Industries / Special Thanks
halo-cea,L676,Credits / 343 Industries / Special Thanks
halo-cea,L677,Credits / 343 Industries / Special Thanks
halo-cea,L678,Credits / 343 Industries / Special Thanks
halo-cea,L679,Credits / 343 Industries / Special Thanks
halo-cea,L68,Credits / Saber Interactive / Rendering
halo-cea,L680,Credits / 343 Industries / Special Thanks
halo-cea,L681,Credits / 343 Industries / Special Thanks
halo-cea,L682,Credits / 343 Industries / Special Thanks
halo-cea,L683,Credits / 343 Industries / Special Thanks
halo-cea,L684,Credits / 343 Industries / Special Thanks
halo-cea,L685,Credits / 343 Industries / Special Thanks
halo-cea,L686,Credits / 343 Industries / Special Thanks
halo-cea,L687,Credits / 343 Industries / Special Thanks
halo-cea,L688,Credits / 343 Industries / Special Thanks
halo-cea,L689,Credits / 343 Industries / Special Thanks
halo-cea,L69,Credits / Saber Interactive / Rendering
halo-cea,L690,Credits / 343 Industries / Special Thanks
halo-cea,L691,Credits / 343 Industries / Special Thanks
halo-cea,L692,Credits / 343 Industries / Special Thanks
halo-cea,L693,Credits / 343 Industries / Special Thanks
halo-cea,L694,Credits / 343 Industries / Special Thanks
halo-cea,L695,Credits / 343 Industries / Special Thanks
halo-cea,L696,Credits / 343 Industries / Special Thanks
halo-cea,L697,Credits / 343 Industries / Special Thanks
halo-cea,L698,Credits / 343 Industries / Special Thanks
halo-cea,L699,Credits / 343 Industries / Special Thanks
halo-cea,L70,Credits / Saber Interactive / Rendering
halo-cea,L700,Credits / 343 Industries / Special Thanks
halo-cea,L701,Credits / 343 Industries / Special Thanks
halo-cea,L702,Credits / 343 Industries / Special Thanks
halo-cea,L703,Credits / 343 Industries / Special Thanks
halo-cea,L704,Credits / 343 Industries / Special Thanks
halo-cea,L705,Credits / 343 Industries / Special Thanks
halo-cea,L706,Credits / 343 Industries / Special Thanks
halo-cea,L707,Credits / 343 Industries / Special Thanks
halo-cea,L708,Credits / 343 Industries / Special Thanks
halo-cea,L71,Credits / Saber Interactive / Rendering
halo-cea,L711,Credits / Microsoft Studios / Executive Management
halo-cea,L712,Credits / Microsoft Studios / Executive Management
halo-cea,L713,Credits / Microsoft Studios / Executive Management
halo-cea,L714,Credits / Microsoft Studios / Executive Management
halo-cea,L716,Credits / Microsoft Studios / Art
halo-cea,L717,Credits / Microsoft Studios / Art
halo-cea,L718,Credits / Microsoft Studios / Art
halo-cea,L719,Credits / Microsoft Studios / Art
halo-cea,L72,Credits / Saber Interactive / Rendering
halo-cea,L720,Credits / Microsoft Studios / Art
halo-cea,L721,Credits / Microsoft Studios / Art
halo-cea,L723,Credits / Microsoft Studios / Media Lab
halo-cea,L724,Credits / Microsoft Studios / Media Lab
halo-cea,L725,Credits / Microsoft Studios / Media Lab
